timestamp,auto_state,duration_s,sample_count,avg_bus_voltage_v,avg_left_current_a,avg_right_current_a,avg_total_current_a,avg_left_power_w,avg_right_power_w,avg_total_power_w,energy_wh
2026-05-05T11:53:31,bench_tracking_f,4.239,4,25.463,0.275,-0.575,1.1,13.366,14.635,28.001,0.032974
2026-05-05T11:53:38,align_center,7.197,7,25.453,-0.386,-0.357,1.171,20.707,9.093,29.8,0.059573
2026-05-05T11:53:45,aruco_centering,6.252,6,25.473,-0.017,0.033,0.05,0.425,0.849,1.274,0.002212
2026-05-05T11:53:49,scan_start,4.089,4,25.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-05T11:53:52,bench_tracking_f,3.262,4,25.45,1.275,0.025,2.1,32.428,20.983,53.411,0.048396
2026-05-05T11:53:54,yaw_correction,1.597,1,25.47,-0.7,-0.4,1.1,17.829,10.188,28.017,0.01243
2026-05-05T11:53:59,align_center,5.199,5,25.426,-0.58,-0.6,1.58,24.909,15.246,40.155,0.057993
2026-05-05T11:54:05,aruco_centering,5.952,6,25.45,-1.417,0.3,1.783,36.048,9.331,45.379,0.075026
2026-05-05T11:54:09,scan_start,4.282,5,25.472,-0.62,0.24,0.86,15.793,6.113,21.906,0.026059
2026-05-05T11:54:13,bench_tracking_f,4.269,4,25.478,0.125,-0.05,0.425,3.185,7.643,10.828,0.01284
2026-05-05T11:54:17,align_center,3.285,3,25.427,-1.267,0.4,1.667,32.213,10.157,42.37,0.038659
2026-05-05T11:54:17,yaw_correction,0.514,1,25.38,0.8,-0.4,1.2,20.304,10.152,30.456,0.00435
2026-05-05T11:54:23,align_center,5.811,6,25.472,-0.05,-0.183,0.867,13.157,8.914,22.072,0.035627
2026-05-05T11:54:43,aruco_centering,19.938,19,25.457,-1.468,0.089,1.663,37.37,4.957,42.327,0.234428
2026-05-05T11:54:47,scan_start,4.084,5,25.478,-0.44,0.24,0.68,11.21,6.115,17.325,0.019655
2026-05-05T11:54:51,bench_tracking_f,4.267,4,25.465,0.775,-0.275,1.05,19.736,7.0,26.736,0.031687
2026-05-05T11:54:52,yaw_correction,1.047,1,25.46,-0.6,-1.6,2.2,15.276,40.736,56.012,0.016297
2026-05-05T11:54:58,align_center,5.951,6,25.432,-0.85,-1.617,2.467,21.617,41.093,62.71,0.103656
2026-05-05T11:55:06,aruco_centering,7.751,8,25.433,-2.163,-0.1,2.588,54.992,10.81,65.802,0.141681
2026-05-05T11:55:10,scan_start,4.01,4,25.48,-0.525,0.1,0.625,13.377,2.548,15.925,0.017738
2026-05-06T13:23:21,manual,28.105,28,25.475,0.214,-0.029,0.243,5.459,0.728,6.187,0.0483
2026-05-06T13:23:28,bench_tracking_f,7.589,7,25.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06T13:23:41,idle,13.078,13,25.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06T13:23:42,bench_tracking_f,0.945,1,25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06T13:23:43,yaw_correction,0.431,1,25.47,0.0,-0.1,0.1,0.0,2.547,2.547,0.000305
2026-05-06T13:23:50,align_center,7.109,7,25.457,-0.957,-0.1,1.514,33.082,5.454,38.536,0.076096
2026-05-06T13:23:51,aruco_centering,1.342,1,25.46,1.4,-0.5,1.9,35.644,12.73,48.374,0.01803
2026-05-06T13:23:55,scan_start,4.412,4,25.488,0.45,-0.175,0.625,11.469,4.46,15.93,0.019524
2026-05-06T13:23:59,bench_tracking_b,3.941,4,25.45,-0.35,1.0,1.7,15.277,27.97,43.247,0.047343
2026-05-06T13:24:03,yaw_correction,3.753,4,25.457,1.0,1.075,2.625,39.457,27.365,66.823,0.069663
2026-05-06T13:24:08,align_center,5.241,5,25.466,-0.06,0.14,0.4,6.622,3.563,10.185,0.014828
2026-05-06T13:24:10,aruco_centering,1.851,2,25.47,-0.1,0.6,1.2,15.281,15.278,30.559,0.015711
2026-05-06T13:24:14,scan_start,4.106,4,25.473,-0.45,0.6,1.05,11.463,15.284,26.746,0.030502
2026-05-06T13:24:19,bench_tracking_b,4.2,5,25.454,-1.56,0.72,2.32,39.706,19.342,59.048,0.068889
2026-05-06T13:24:20,yaw_correction,1.79,1,25.47,0.0,1.5,1.5,0.0,38.205,38.205,0.018993
2026-05-06T13:24:26,align_center,5.861,6,25.428,0.133,1.067,1.5,11.015,27.12,38.135,0.062086
2026-05-06T13:24:33,aruco_centering,6.949,7,25.461,1.086,-0.414,1.643,27.644,14.185,41.829,0.080745
2026-05-06T13:24:37,scan_start,4.068,4,25.48,0.2,-0.2,0.4,5.096,5.096,10.192,0.011516
2026-05-06T13:24:41,bench_tracking_b,4.078,4,25.405,-2.4,0.7,3.1,60.917,17.784,78.701,0.089156
2026-05-06T13:24:44,yaw_correction,2.348,3,25.443,1.3,1.167,2.467,33.05,29.673,62.723,0.040902
2026-05-06T13:24:50,align_center,6.756,6,25.447,0.233,1.033,1.533,12.716,26.29,39.006,0.073202
2026-05-06T13:24:55,aruco_centering,4.345,5,25.46,1.42,-0.22,1.76,36.151,8.656,44.807,0.054078
2026-05-06T13:24:58,scan_start,3.499,3,25.48,0.3,-0.2,0.5,7.644,5.096,12.74,0.012382
2026-05-06T13:25:02,bench_tracking_b,3.849,4,25.458,-1.6,0.175,1.875,40.704,6.992,47.696,0.051
2026-05-06T13:25:04,yaw_correction,1.66,2,25.425,2.6,0.65,3.55,66.108,24.151,90.258,0.041627
2026-05-06T13:25:12,align_center,7.987,8,25.438,0.275,1.413,2.062,16.54,35.906,52.446,0.116359
2026-05-06T13:25:17,aruco_centering,5.206,5,25.44,2.28,-0.56,2.84,58.002,14.244,72.246,0.104483
2026-05-06T13:25:21,scan_start,4.347,4,25.483,0.575,-0.225,0.8,14.653,5.734,20.386,0.024614
2026-05-06T13:25:25,bench_tracking_b,4.007,4,25.465,-1.175,0.325,1.6,29.919,10.824,40.743,0.04535
2026-05-06T13:25:27,yaw_correction,1.901,2,25.46,0.95,0.65,1.6,24.168,16.538,40.706,0.021492
2026-05-06T13:25:34,align_center,6.692,7,25.444,0.314,1.286,2.029,18.9,32.705,51.605,0.095934
2026-05-06T13:25:39,aruco_centering,5.446,5,25.44,2.1,-0.52,2.66,53.422,14.244,67.666,0.102366
2026-05-06T13:25:43,scan_start,3.961,4,25.488,0.45,-0.125,0.575,11.468,3.186,14.654,0.016124
2026-05-06T13:40:49,idle,906.137,906,25.495,-0.0,0.0,0.0,0.003,0.0,0.003,0.000708
2026-05-06T13:43:41,idle,84.25,84,25.5,-0.002,0.0,0.002,0.061,0.0,0.061,0.001422
2026-05-06T13:43:42,bench_tracking_f,1.244,1,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06T13:43:44,yaw_correction,2.028,2,25.465,-1.3,-0.95,2.25,33.09,24.183,57.273,0.032265
2026-05-06T13:43:49,align_center,5.647,6,25.427,-0.817,-1.6,2.683,27.536,40.677,68.213,0.107001
2026-05-06T13:43:53,aruco_centering,3.202,3,25.433,1.267,-1.767,3.033,32.216,44.932,77.148,0.068622
2026-05-06T13:43:57,scan_start,3.959,4,25.48,0.4,-0.8,1.2,10.192,20.384,30.576,0.033629
2026-05-06T13:44:01,bench_tracking_f,4.038,4,25.47,0.675,-0.525,1.4,22.28,13.37,35.65,0.039986
2026-05-06T13:44:07,align_center,6.652,6,25.393,-0.35,-0.033,1.25,22.396,9.289,31.685,0.058543
2026-05-06T13:44:24,aruco_centering,17.152,18,25.483,0.033,0.0,0.222,4.247,1.416,5.663,0.026979
2026-05-06T13:44:29,scan_start,4.103,4,25.483,0.075,-0.1,0.175,1.911,2.548,4.46,0.005083
2026-05-06T13:44:32,bench_tracking_f,3.294,3,25.473,0.633,-0.133,0.833,16.128,5.093,21.221,0.019417
2026-05-06T13:44:33,yaw_correction,1.549,2,25.43,-2.55,-0.25,3.2,64.843,16.532,81.375,0.035021
2026-05-06T13:44:38,align_center,4.601,4,25.475,-0.95,-0.775,1.725,24.195,19.742,43.937,0.056155
2026-05-06T13:44:44,aruco_centering,6.452,7,25.464,-1.8,0.257,2.143,45.832,8.73,54.562,0.097782
2026-05-06T13:44:49,scan_start,4.347,4,25.49,-0.5,0.2,0.7,12.745,5.098,17.843,0.021544
2026-05-06T13:44:53,bench_tracking_f,4.051,4,25.468,0.85,0.275,1.225,21.639,9.549,31.187,0.03509
2026-05-06T13:44:53,yaw_correction,0.517,1,25.48,-0.9,1.2,2.1,22.932,30.576,53.508,0.007689
2026-05-06T13:44:59,align_center,5.334,5,25.48,-0.74,-0.14,1.04,18.849,7.644,26.494,0.039257
2026-05-06T13:45:14,aruco_centering,15.502,15,25.479,-0.953,0.073,1.267,24.283,7.983,32.266,0.138941
2026-05-06T13:45:18,scan_start,3.54,4,25.485,-0.525,0.15,0.675,13.38,3.823,17.203,0.016915
2026-05-06T13:45:22,bench_tracking_f,4.259,4,25.473,0.7,-0.25,0.95,17.826,6.369,24.195,0.028627
2026-05-06T13:45:23,yaw_correction,0.498,1,25.48,-1.2,0.1,1.3,30.576,2.548,33.124,0.004584
2026-05-06T13:45:24,align_center,1.701,1,25.47,-1.3,0.1,1.4,33.111,2.547,35.658,0.016845
2026-05-06T13:45:25,yaw_correction,0.549,1,25.42,-0.4,0.0,0.4,10.168,0.0,10.168,0.001551
2026-05-06T13:45:31,align_center,6.7,7,25.481,-0.043,-0.157,1.143,20.739,8.367,29.107,0.05417
2026-05-06T13:45:45,aruco_centering,13.803,13,25.46,-1.677,0.315,1.992,42.662,8.024,50.685,0.19433
2026-05-06T13:45:51,scan_start,5.337,6,25.493,-0.517,0.083,0.6,13.171,2.124,15.296,0.022678
2026-05-06T13:45:55,bench_tracking_f,4.26,4,25.47,0.925,-0.5,1.425,23.56,12.733,36.293,0.042945
2026-05-06T13:45:55,yaw_correction,0.538,1,25.47,-1.5,0.0,1.5,38.205,0.0,38.205,0.005709
2026-05-06T13:46:01,align_center,5.974,6,25.362,-0.467,-1.133,1.9,19.429,28.607,48.036,0.079708
2026-05-06T13:46:08,aruco_centering,6.996,7,25.464,-1.871,-0.286,2.157,47.652,7.277,54.929,0.106748
2026-05-06T13:46:13,scan_start,4.281,4,25.492,-0.575,-0.05,0.625,14.658,1.275,15.933,0.018945
2026-05-06T13:52:35,idle,382.177,382,25.502,-0.001,0.0,0.001,0.02,0.0,0.02,0.002126
2026-05-06T13:53:21,manual,33.266,33,25.498,-0.006,0.0,0.006,0.155,0.0,0.155,0.001429
2026-05-06T13:53:22,bench_tracking_f,1.042,1,25.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-06T13:53:24,yaw_correction,1.934,2,25.405,-2.3,-1.4,3.7,58.388,35.551,93.938,0.050468
2026-05-06T13:53:30,align_center,5.591,5,25.434,-1.62,-0.78,2.4,41.187,19.833,61.02,0.094767
2026-05-06T13:53:34,aruco_centering,4.36,5,25.468,1.34,-0.68,2.14,37.169,17.314,54.484,0.065982
2026-05-06T13:53:38,scan_start,4.162,4,25.483,0.5,-0.55,1.05,12.741,14.015,26.757,0.03093
2026-05-06T13:53:43,bench_tracking_b,4.129,4,25.438,-1.25,0.975,2.225,31.768,24.806,56.574,0.064893
2026-05-06T13:53:45,yaw_correction,2.858,3,25.45,1.5,1.067,2.567,38.174,27.135,65.308,0.051853
2026-05-06T13:53:51,align_center,5.751,6,25.485,0.4,-0.033,0.667,11.042,5.945,16.988,0.027136
2026-05-06T13:53:55,scan_start,4.272,4,25.492,0.0,0.025,0.025,0.0,0.638,0.638,0.000757
2026-05-06T13:53:59,bench_tracking_b,3.826,4,25.468,-1.45,0.375,1.875,36.927,10.823,47.75,0.050744
2026-05-06T13:54:01,yaw_correction,2.094,2,25.455,0.55,1.75,2.4,16.538,44.546,61.083,0.035522
2026-05-06T13:54:08,align_center,6.852,7,25.456,-0.143,1.286,1.743,11.634,32.723,44.357,0.084429
2026-05-06T13:54:11,aruco_centering,2.348,2,25.47,1.6,-0.2,1.8,40.752,5.094,45.846,0.029903
2026-05-06T13:54:15,scan_start,4.01,4,25.49,0.15,0.0,0.15,3.823,0.0,3.823,0.004258
2026-05-06T13:54:19,bench_tracking_b,3.993,4,25.413,-1.725,1.15,2.875,43.78,29.183,72.963,0.080922
2026-05-06T13:54:21,yaw_correction,2.459,2,25.435,1.65,1.1,2.75,41.97,27.94,69.91,0.04776
2026-05-06T13:54:27,align_center,5.591,6,25.45,0.217,1.1,1.55,11.446,27.973,39.419,0.061221
2026-05-06T13:54:29,aruco_centering,1.95,2,25.475,1.2,-0.2,1.4,30.569,5.094,35.663,0.019314
2026-05-06T13:54:33,scan_start,4.18,4,25.485,0.1,-0.075,0.175,2.549,1.911,4.46,0.005178
2026-05-06T13:54:37,bench_tracking_b,3.822,4,25.395,-2.15,0.775,2.925,54.457,19.569,74.026,0.078585
2026-05-06T13:54:42,align_center,5.077,5,25.428,-0.34,0.5,1.4,21.842,13.749,35.591,0.050197
2026-05-06T13:54:42,yaw_correction,0.53,1,25.51,1.1,0.0,1.1,28.061,0.0,28.061,0.004133
2026-05-06T13:54:47,align_center,4.599,4,25.483,0.525,0.225,0.9,13.382,9.554,22.936,0.029303
2026-05-06T13:54:53,aruco_centering,6.197,6,25.45,2.0,-0.717,2.717,50.895,18.237,69.132,0.119004
2026-05-06T13:54:57,scan_start,3.549,4,25.495,0.35,-0.425,0.775,8.924,10.836,19.759,0.019481
2026-05-06T13:55:00,bench_tracking_b,3.847,4,25.455,-1.375,0.2,1.675,34.985,7.629,42.614,0.045537
2026-05-06T13:55:09,align_center,8.402,8,25.47,-0.65,0.175,1.075,19.733,7.638,27.372,0.06388
2026-05-06T13:55:14,aruco_centering,5.095,5,25.47,1.36,-0.52,1.88,34.632,13.241,47.873,0.067749
2026-05-06T13:55:18,scan_start,3.66,4,25.488,0.5,-0.45,0.95,12.744,11.469,24.213,0.02462
